id,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30046563,"extend
node
base
middleware
additional
rest
call
","['Node.js', 'API']",['NodeJS'],5,"vvvpig
general7078
mavlarn
sunbinbrother
wcheung",2,"vvvpig
mavlarn",2592000000,[200.0],['vvvpig'],"overview
challenge
look
add
additional
controller
exist
code
base
single
controller
right
handle
access
relate
project
additional
controller
access
additional
data
total
challenge
run
parallel
challenge
add
single
additional
controller
one
probably
knock
three
pretty
quickly
goal
create
style
update
appropriate
new
call
provide
complete
postman
collection
new
controller
demonstrate
functionality
work
correctly
overall
note
please
ask
question
forums
anything
clear
please
follow
approach
style
form
use
request
utilize
request
body
request
body
contain
json
format
data
follow
expect
format
use
response
json
format
follow
format
structure
use
see
note
sql
file
format
use
function
substitution
sql
file
uris
bit
strange
long
several
db
table
use
composite
key
consist
projnum
schedtype
rev
choose
sensible
filename
sql
statement
file
modify
area
project
beyond
new
module
file
feel
need
post
question
forum
environment
setup
recommend
environment
challenge
windows
sql
server
express
several
configuration
work
well
already
environment
probably
fast
setup
please
use
file
attach
challenge
forum
restore
sql
server
express
api
call
get
material
specific
schedule
get
url
get
projnum
schdtype
rev
sql
select
wherevalues
add
new
material
entry
post
url
projnum
schdtype
rev
sql
insert
field
value
value
request
body
may
contain
possible
field
possible
input
field
validate
reference
correspond
database
table
field
name
type
string
number
require
table
field
allow
null
check
require
field
pass
uri
pass
request
body
update
specific
material
entry
put
url
put
projnum
schdtype
rev
seqnum
sql
update
set
setvalues
wherevalues
request
body
may
contain
possible
field
possible
input
field
validate
reference
correspond
database
table
field
name
type
string
number
update
none
possible
field
require
field
pass
uri
pass
request
body
delete
specific
material
entry
delete
url
delete
projnum
schdtype
rev
seqnum
sql
delete
wherevalues
reusable
example
one
project
delete
special
case
one
write
scratch
use
builddeletesql
parse
sql
statement
way
buildupdatesql
use
related
challenge
extend
node
base
middleware
additional
rest
call
extend
node
base
middleware
additional
rest
call
extend
node
base
middleware
additional
rest
call
extend
node
base
middleware
additional
rest
call
"
30046389,"mnemosyne
aggregator
fix
parsing
problem
","['Java', 'PostgreSQL']",['Other'],17,"giginim
demo.b
TMALBONPH
mulish
shazzz
okuni
Button-JC
prasad.ram126
srohanrao
vvvpig
dumjumjmywum
sunbinbrother
vaibhav044
pemula
ahmedayyad1410
penpo
sb87534",2,"vvvpig
giginim",2592000000,[100.0],['vvvpig'],"build
mobile
magazine
application
past
month
grab
content
internet
aggregate
together
displays
nice
front
end
currently
external
aggregator
work
many
predefined
feed
urls
except
follow
http
http
like
investigate
way
fix
problem
external
aggregator
grab
content
properly
resource
late
version
aggregator
code
db
schema
provide
forum
please
use
start
test
check
table
see
aggregation
work
"
30046067,"javascript
m
sql
api
code
cleanup
minor
fix
","['JavaScript', 'Node.js']",['Other'],6,"sunbinbrother
dombits
renqingwei123
vvvpig
mln
ayesha.karim",2,"vvvpig
dombits",2592000000,[250.0],['vvvpig'],"look
someone
perform
minor
fix
code
change
middleware
code
base
help
goal
implement
test
fix
change
addition
detail
fix
export
deletecoosql
name
properly
match
delete
row
table
cco
coo
function
getspecificprojects
name
getproject
consistent
relate
function
name
createproject
updateproject
deleteproject
function
deleteequipmenttempsql
deleteequipmenttempsql
follow
proper
camel
case
name
convention
provide
inline
documentation
function
executequery
particularly
await
loop
refactor
value
index
local
variable
change
index
v
function
wrapresult
update
module
comment
file
accurately
represent
purpose
module
change
var
function
createproject
ensure
postman
test
use
url
variable
instead
hard
cod
review
streamline
deployment
guide
base
experience
instal
get
code
base
run
update
createproject
postman
example
use
table
field
create
new
project
change
sql
statement
currently
define
define
separate
text
file
one
file
per
application
route
rest
call
read
server
launch
allow
easy
note
case
single
api
call
execute
one
sql
statement
delete
project
call
see
case
text
file
contain
one
sql
statement
function
createproject
hard
cod
configurable
sql
statement
need
configurable
separate
text
file
like
call
function
createproject
accept
request
body
parameter
first
level
nest
data
similar
update
call
work
sql
statement
define
deleteprojectsql
deletecoosql
deleteequipmenttempsql
export
contain
single
external
text
file
follow
item
one
file
per
application
route
rest
call
function
updateproject
able
update
table
field
provide
request
body
hard
cod
location
contractor
field
right
addition
provide
detailed
explanation
add
additional
rest
call
platform
future
environment
setup
recommend
environment
challenge
windows
sql
server
express
several
configuration
work
well
already
environment
probably
fast
setup
please
use
file
attach
challenge
test
db
inside
code
base
restore
sql
server
express
additional
requirement
change
document
change
log
file
code
function
method
documentation
update
reflect
fix
api
call
extend
restful
middleware
interface
m
challenge
confirm
still
work
previous
related
challenge
develop
rest
interface
m
sql
server
extend
restful
middleware
interface
m
"
30045954,"workday
data
toolkit
fix
issue
fix
date
negative
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],4,"vvvpig
bhushansc007
giginim
goorkr",1,vvvpig,2592000000,[50.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045952,"workday
data
toolkit
fix
issue
validation
report
column
width
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"Youssefbsf
vvvpig",1,vvvpig,2592000000,[70.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045839,"workday
data
toolkit
fix
issue
excel
date
format
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],10,"shazzz
sunbinbrother
domel911
vvvpig
padegal12
giginim
kinf1
maitony
kurniawancoba2
Button-JC",1,vvvpig,2592000000,[50.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045818,"workday
data
toolkit
fix
issue
date
field
validation
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],8,"shazzz
vvvpig
padegal12
surya6504
renqingwei123
sunbinbrother
pyxler
safwat.hassan",1,vvvpig,2592000000,[100.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045817,"workday
data
toolkit
fix
issue
boolean
field
validation
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],6,"shazzz
vvvpig
padegal12
surya6504
renqingwei123
sunbinbrother",2,"shazzz
vvvpig",2592000000,[100.0],['vvvpig'],"contest
close
already
accept
submission
appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045802,"workday
data
toolkit
fix
issue
workbook
repeat
validation
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],6,"vvvpig
superastrom
divya_j
shazzz
amitsource
sunbinbrother",2,"vvvpig
superastrom",2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045801,"workday
data
toolkit
fix
issue
upload
break
workbook
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"vvvpig
superastrom",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045798,"workday
data
toolkit
fix
issue
configurable
maxinactiveinterval
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],4,"giginim
shazzz
vvvpig
sunbinbrother",2,"vvvpig
shazzz",2592000000,[30.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045793,"workday
data
toolkit
fix
issue
upload
duplicate
workbook
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],7,"vvvpig
okuni
shazzz
sunbinbrother
KshirsagarNaidu
giginim
cubic_a",2,"shazzz
vvvpig",2592000000,[80.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045792,"workday
data
toolkit
fix
issue
redirect
login
page
expire
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"vvvpig
okuni",1,vvvpig,2592000000,[40.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045673,"workday
data
toolkit
fix
issue
fix
unit
test
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"vvvpig
sunbinbrother",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045672,"workday
data
toolkit
fix
issue
schema
preview
type
fix
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],4,"sunhong
vvvpig
shazzz
C-Java",3,"vvvpig
sunhong
shazzz",2592000000,[30.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045669,"workday
data
toolkit
fix
issue
minor
ui
fix
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"vvvpig
sunhong",1,vvvpig,2592000000,[30.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045659,"workday
data
toolkit
fix
issue
fix
export
header
information
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'JQuery']",['Other'],3,"vvvpig
schmoel
sunbinbrother",2,"schmoel
vvvpig",2592000000,[50.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045656,"workday
data
toolkit
fix
issue
edit
template
add
move
schema
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"vvvpig
sunbinbrother",1,vvvpig,2592000000,[50.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045658,"workday
data
toolkit
fix
issue
format
cell
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"vvvpig
sunbinbrother",1,vvvpig,2592000000,[60.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045657,"workday
data
toolkit
fix
issue
fix
load
schema
empty
object
type
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],4,"sunhong
vvvpig
MiG-29
sunbinbrother",2,"vvvpig
sunhong",2592000000,[40.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045545,"collector
rewrite
application
bug
fix
",['C#'],['Other'],10,"rkwagner
shazzz
macs054
wsobolewski
fra.burnham
vvvpig
sunbinbrother
sabbirhs
Paulo.Genargue
nikitysh",1,vvvpig,2592000000,[100.0],['vvvpig'],"complete
collector
rewrite
assembly
http
several
week
ago
client
test
report
bug
fix
challenge
scope
challenge
fix
report
bug
break
exist
feature
step
reproduce
bug
work
solution
change
project
property
disable
anon
enable
window
run
application
populate
database
couple
example
use
admin
profile
execute
search
message
http
request
unauthorized
client
authentication
scheme
authentication
header
receive
server
ntlm
"
30045562,"workday
data
toolkit
fix
issue
workbook
order
column
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],3,"sunbinbrother
vvvpig
xxoo",1,vvvpig,2592000000,[80.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045561,"workday
data
toolkit
fix
issue
unique
schema
field
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"sunbinbrother
vvvpig",1,vvvpig,2592000000,[30.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045556,"workday
data
toolkit
fix
issue
import
file
exist
project
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],4,"vvvpig
sunbinbrother
TMALBONPH
knighthunter",2,"vvvpig
TMALBONPH",2592000000,[100.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045557,"workday
data
toolkit
fix
issue
export
validation
report
name
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],2,"SPChoria
vvvpig",2,"vvvpig
SPChoria",2592000000,[20.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
30045530,"workday
data
toolkit
fix
issue
preview
schema
order
field
","['Java', 'JSP', 'JavaScript', 'Spring', 'AJAX', 'PostgreSQL', 'jQuery']",['Other'],5,"vvvpig
HelionPrime
superastrom
sunbinbrother
ahmadhashem",2,"vvvpig
superastrom",2592000000,[30.0],['vvvpig'],"appirio
workday
practice
like
develop
data
management
application
assistance
workday
implementation
project
set
task
practice
hop
automate
produce
data
dictionary
project
produce
data
gathering
workbook
project
validate
data
data
gathering
workbook
map
data
data
gathering
workbook
iload
sheet
transform
data
gathering
workbook
iload
sheet
initial
phase
focus
first
three
high
level
requirement
note
please
check
code
new
revision
forum
requirement
fix
issue
https
final
deployment
guide
workday
data
toolkit
schema
workbook
frontend
assembly
deployment
guide
deployment
step
quick
introduction
postgresql
instal
empty
wdt
database
create
set
postgresql
also
check
replace
url
postgresql
change
ip
localhost
ip
maven
instal
console
execute
inside
folder
command
mvn
package
deploy
file
inside
tomcat
copy
folder
tomcat
access
https
start
check
application
use
admin
user
admin
admin
use
project
user
test
"
