id,name,technologies,platforms,numRegistrants,numSubmitters,duration,prizes,winners
30045092,Hercules PCDVR iOS App - Pause upload when 'Cancel' dialog is shown,['iOS'],['iOS'],2,1,2592000000,[300.0],['mhykol']
30045091,Hercules PCDVR iOS App - Crash while deleting,['iOS'],['iOS'],4,1,2592000000,[250.0],['sylar']
30045090,Hercules PCDVR iOS App - Crash on login,['iOS'],['iOS'],4,1,2592000000,[250.0],['sylar']
30045084,Hercules PCDVR iOS App - Video Upload Progress,['iOS'],['iOS'],4,1,2592000000,[250.0],['mhykol']
30045083,Hercules PCDVR iOS App - Thumbnails for new albums not showing,['iOS'],['iOS'],5,2,2592000000,[250.0],['sylar']
30045082,Hercules PCDVR iOS App - Order of 'Recent' and 'Favorites' on For You tab,['iOS'],['iOS'],4,1,2592000000,[200.0],['sylar']
30045081,Hercules PCDVR iOS App - Crash while uploading,['iOS'],['iOS'],2,1,2592000000,[250.0],['sylar']
30045080,Hercules PCDVR iOS App - Crash and bad UI when pausing an upload,['iOS'],['iOS'],4,1,2592000000,[300.0],['sylar']
30045073,Hercules PCDVR iOS App - Media Count issues,['iOS'],['iOS'],5,2,2592000000,[400.0],['sylar']
30045072,"Hercules PCDVR iOS App - Moving from an album to a new album, the new album name is not correct",['iOS'],['iOS'],3,2,2592000000,[200.0],['mhykol']
30045066,Web Arena UI - Use Custom Scrollbar for Coder Info Dialog,"['HTML', 'JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],8,1,2592000000,[50.0],['savon_cn']
30045064,$75 - new community site - Fix formatting of terms - CSS,['CSS'],['Wordpress'],21,1,2592000000,[75.0],['hyc']
30045063,Hercules PCDVR iOS App - Favorites count is wrong in certain conditions,['iOS'],['iOS'],4,1,2592000000,[75.0],['sylar']
30045062,Hercules PCDVR iOS App - Portrait video thumbnails stretched,['iOS'],['iOS'],2,1,2592000000,[40.0],['sylar']
30045061,Hercules PCDVR iOS App - Uploads not clearing properly on logout,['iOS'],['iOS'],2,1,2592000000,[150.0],['mhykol']
30045060,Hercules PCDVR iOS App - Re-enable thumbnail cache,['iOS'],['iOS'],1,1,2592000000,[300.0],['sylar']
30045052,Hercules PCDVR iOS App - Too many network requests when loading an album,['iOS'],['iOS'],4,1,2592000000,[100.0],['shen75']
30045051,Hercules PCDVR iOS App - New Media popup on loading screen,['iOS'],['iOS'],1,1,2592000000,[100.0],['mhykol']
30045042,IAM Script For Windows Powershell,['Other'],['Other'],8,2,2592000000,[200.0],['firemanphil']
30045037,Hercules PCDVR iOS App - Consistent crash while trying to delete a photo in View Mode,['iOS'],['iOS'],5,1,2592000000,[150.0],['shen75']
30045036,Hercules PCDVR iOS App - Crash in BackendService.processUploadQueue,['iOS'],['iOS'],4,1,2592000000,[150.0],['sylar']
30045020,Hercules PCDVR iOS App - Automatic Uploads album changes,['iOS'],['iOS'],3,1,2592000000,[200.0],['sylar']
30045019,Hercules PCDVR iOS App - Make mediaStatus display configurable,['iOS'],['iOS'],4,1,2592000000,[150.0],['lofzcx']
30045018,Hercules PCDVR iOS App - App crashed while trying to open a media file(.3gp) received through text/SMS,['iOS'],['iOS'],5,1,2592000000,[200.0],['sylar']
30045017,Hercules PCDVR iOS App - Deleting from favorites inside an album,['iOS'],['iOS'],4,1,2592000000,[150.0],['nghi85']
30045016,Hercules PCDVR iOS App - Hiding the metadata action buttons when selection mode enabled.,['iOS'],['iOS'],6,2,2592000000,[200.0],['mhykol']
30045014,Hercules PCDVR iOS App - Crash while uploading,['iOS'],['iOS'],9,1,2592000000,[250.0],['sylar']
30045013,Hercules PCDVR iOS App - Crash in DBHelper,['iOS'],['iOS'],5,1,2592000000,[250.0],['sylar']
30045011,Hercules PCDVR iOS App - Duplicate files processing,['iOS'],['iOS'],1,1,2592000000,[400.0],['sylar']
30045004,NASA PDS API Deploy and Documentation,"['Java', 'Web Services', 'HTML', 'Spring', 'MySQL', 'API']",['EC2'],7,1,2592000000,[250.0],['schmoel']
30045002,Media Share Server - HMC-96 / Add Video Upload,"['JavaScript', 'Node.js']",['NodeJS'],7,2,2592000000,[200.0],['amanforindia']
30044987,Hercules PCDVR iOS App - Null requests to the server,['iOS'],['iOS'],3,1,2592000000,[150.0],['mhykol']
30044984,Hercules PCDVR iOS App - Syncing deleted items and folders on For You tab,['iOS'],['iOS'],2,1,2592000000,[250.0],['sylar']
30044978,Drupal Template Site Small Update,['PHP'],['Other'],8,3,2592000000,[100.0],['amanforindia']
30044973,MyMedia Share Server Bug Fixes 9 - PCDVR-2063/HMC-91,"['JavaScript', 'Node.js']",['NodeJS'],3,1,2592000000,[250.0],['amanforindia']
30044972,Hercules University iOS App - iOS 8 issues,['iOS'],['iOS'],8,1,2592000000,[450.0],['maniek']
30044969,Hercules University iOS App - Onboarding screen changes,['iOS'],['iOS'],5,1,2592000000,[300.0],['cmax']
30044966,Hercules PCDVR Android App - Out of memory error in ThumbnailCache,['Android'],['Android'],2,1,2592000000,[60.0],['sunhong']
30044965,Hercules PCDVR Android App - Out of memory error when displaying images,['Android'],['Android'],4,2,2592000000,[60.0],['sunhong']
30044964,Hercules PCDVR iOS App - Creating a new album with the same name as a deleted album,['iOS'],['iOS'],4,2,2592000000,[150.0],['mhykol']
30044962,Hercules PCDVR iOS App - Downloading displays incorrect,['iOS'],['iOS'],4,2,2592000000,[150.0],['mhykol']
30044960,Hercules PCDVR iOS App - Thumbnail issues,['iOS'],['iOS'],5,2,2592000000,[650.0],['sylar']
30045633,Angelos Web AngularJS/HTML5 Full Screen Page Content Challenge,"['HTML5', 'Angular.js (1.0)']",['HTML'],5,3,432000000,[100.0],['gmagniez']
30045634,Angelos Web AngularJS/HTML5 Fixed Table Header Challenge,"['HTML5', 'Angular.js (1.0)']",['HTML'],3,2,432000000,[100.0],['moulyg']
30044951,IAM Script For Mac Bash,['OSX'],['Other'],4,1,2592000000,[250.0],['firemanphil']
30044949,Limitless Community - SFDC UI Implementation Part 2,"['CSS', 'HTML5', 'Salesforce', 'Apex', 'Visualforce', 'Chatter', 'Force.com Sites']","['Force.com', 'HTML', 'Salesforce.com']",18,2,2592000000,[1500.0],['dvakulishin']
30044948,Hercules PCDVR iOS App - Address all build and analysis warnings,['iOS'],['iOS'],4,1,2592000000,[60.0],['7akimz']
30044947,Hercules PCDVR iOS App - Syncing issues,['iOS'],['iOS'],7,2,2592000000,[500.0],['sylar']
30044944,Brivo Labs - SAM API New OAuth Pages Look and Feel Coding,"['HTML', 'JavaScript', 'CSS', 'API']",['Brivo Labs'],7,1,2592000000,[250.0],['gfhuertac']
30044938,Hercules PCDVR iOS App - Collection Cell Refactoring,['iOS'],['iOS'],9,2,2592000000,[800.0],['cmax']
30044937,Hercules PCDVR iOS App - Favorites screen overlay,['iOS'],['iOS'],1,1,2592000000,[40.0],['sylar']
30044932,Brivo Labs - SAM API Auditing Deleted Records,"['PostgreSQL', 'SQL', 'Node.js', 'API', 'CoffeeScript', 'REST']",['Brivo Labs'],10,1,2592000000,[250.0],['gfhuertac']
30044931,Hercules PCDVR iOS App - Select mode activating incorrectly,['iOS'],['iOS'],6,1,2592000000,[100.0],['lofzcx']
30044930,Hercules PCDVR iOS App - View All in the albums on For You,['iOS'],['iOS'],4,2,2592000000,[40.0],['arshadasif0312']
30044926,Hercules PCDVR iOS App - Incorrect navigation while trying to play a file from the library view,['iOS'],['iOS'],3,2,2592000000,[70.0],['nghi85']
30044925,Hercules PCDVR iOS App - Restoring files from the deleted items folder to a new album,['iOS'],['iOS'],5,1,2592000000,[300.0],['sylar']
30044923,Hercules PCDVR iOS App - Orientation issue after canceling photo editor,['iOS'],['iOS'],5,2,2592000000,[200.0],['sylar']
30044922,Hercules PCDVR iOS App - Crash when viewing a downloaded video,['iOS'],['iOS'],5,1,2592000000,[125.0],['arshadasif0312']
30044921,Hercules PCDVR iOS App - Crash while switching between airplane mode and wifi on the login screen,['iOS'],['iOS'],5,4,2592000000,[80.0],['nghi85']
30044919,Cross Domain Cookies - WAS Issue,['IBM WebSphere Application Server'],['Other'],10,2,2592000000,[200.0],['abelli']
30044903,TopCoder Competition Engine - char type support for Python,"['Java', 'Python']",['Other'],8,1,2592000000,[250.0],['savon_cn']
30044905,Media Share Server - HMC88 and HMC89,"['JavaScript', 'Node.js']",['NodeJS'],9,1,2592000000,[250.0],['j3_guile']
30044901,Hercules University Android App - 'Subscription Required' Message OK button is not fully seen,['Android'],['Android'],17,1,2592000000,[20.0],['shen75']
30044900,Hercules University Android App - Layout issue in the channel switcher,['Android'],['Android'],19,1,2592000000,[20.0],['Button-JC']
30044899,"Hercules University Android App - Clicking ""Back"" when loading a video from On Demand",['Android'],['Android'],8,1,2592000000,[75.0],['Button-JC']
30044897,Hercules University Android App - Info shown for a TV show is incorrect,['Android'],['Android'],4,1,2592000000,[100.0],['codercat']
30044896,Hercules University Android App - Crash when playing live TV,['Android'],['Android'],4,2,2592000000,[100.0],['mulish']
30044894,Hercules PCDVR Android App - Canceling uploads not removing immediately,['Android'],['Android'],3,1,2592000000,[60.0],['gfhuertac']
30044895,Hercules PCDVR Android App - Files already selected in file selector,['Android'],['Android'],3,2,2592000000,[70.0],['akinwale']
30044893,Hercules PCDVR Android App - Exporting to camera roll not working,['Android'],['Android'],4,1,2592000000,[300.0],['TMALBONPH']
30044892,Hercules PCDVR Android App - Sorting and the first thumbnail,['Android'],['Android'],2,1,2592000000,[50.0],['shen75']
30044891,Hercules PCDVR Android App - Deleting from an album will display  a null item,['Android'],['Android'],2,1,2592000000,[80.0],['kalc']
30044890,Hercules PCDVR Android App - Moving files not working,['Android'],['Android'],4,2,2592000000,[100.0],['j3_guile']
30044889,Hercules PCDVR Android App - 'No Network Connection' displays even we have internet connection,['Android'],['Android'],2,1,2592000000,[50.0],['TMALBONPH']
30044888,Hercules PCDVR iOS App - Favorites list on For You tab not correct,['iOS'],['iOS'],3,2,2592000000,[100.0],['sylar']
30044887,Hercules PCDVR iOS App - Exiting from the first time user experience screen,['iOS'],['iOS'],5,2,2592000000,[200.0],['cmax']
30044885,Hercules PCDVR Android App - Album thumbnails,['Android'],['Android'],3,1,2592000000,[250.0],['akinwale']
30044884,Hercules PCDVR iOS App - Thumbnail cache and updates,['iOS'],['iOS'],3,1,2592000000,[100.0],['nghi85']
30044883,Hercules PCDVR iOS App - Thumbnail issues when adding a file to favorites,['iOS'],['iOS'],5,1,2592000000,[350.0],['mhykol']
30044846,SOX Certificate Application- Snapshot  and Archival Pages,"['Salesforce', 'Apex', 'Visualforce']","['Force.com', 'Salesforce.com']",19,1,2592000000,[1500.0],['darkwater']
30044873,Brivo Labs - SAM API Video Tutorials Part 1,"['PostgreSQL', 'Node.js', 'API', 'CoffeeScript']",['Brivo Labs'],5,1,2592000000,[100.0],['schmoel']
30044872,Brivo Labs - SAM API CoffeeScript Coverage,"['PostgreSQL', 'Node.js', 'API', 'Redis', 'CoffeeScript']",['Brivo Labs'],5,1,2592000000,[70.0],['gfhuertac']
30044867,Technician Scheduling Tool Bug Fix 1,['.NET'],['Other'],10,1,2592000000,[400.0],['dombits']
30044862,Hercules PCDVR Android App - Columns not displaying correctly on 2012 Nexus 7,['Android'],['Android'],2,1,2592000000,[75.0],['akinwale']
30044863,Salesforce Metadata Utility -Data Model Enhancements,['Java'],['Salesforce.com'],16,2,2592000000,[1000.0],['schmoel']
30044861,Hercules University Android App - DRM config file path updates,['Android'],['Android'],3,1,2592000000,[250.0],['codercat']
30044860,Hercules PCDVR iOS App - Edit and delete active on photo view,['iOS'],['iOS'],3,1,2592000000,[80.0],['mhykol']
30044859,Salesforce Metadata Utility - Bug Fixes,['Java'],['Salesforce.com'],9,5,2592000000,[300.0],['saurabbhgupta']
30045430,ebay GetHelp Mobile app Bugfix Challenge,"['PhoneGap', 'JavaScript', 'HTML5', 'Android', 'Node.js', 'MongoDB', 'API', 'iOS', 'REST']","['Android', 'HTML', 'Heroku', 'Mobile', 'NodeJS', 'iOS']",5,1,809580000,[800.0],['rjnpnigrhi']
30044853,Week Over Week Trigger,['Apex'],['Salesforce.com'],11,2,2592000000,[300.0],['Luca']
30044852,Hercules PCDVR iOS App - mediaStatus updates,['iOS'],['iOS'],6,3,2592000000,[600.0],['mhykol']
30044850,Hercules PCDVR iOS App - Empty albums displaying,['iOS'],['iOS'],6,2,2592000000,[450.0],['mhykol']
30044848,Hercules PCDVR iOS App - Logout / login issues,['iOS'],['iOS'],4,1,2592000000,[100.0],['mhykol']
30044844,Hercules University Android App - Parental controls removal,['iOS'],['iOS'],7,1,2592000000,[200.0],['codercat']
30044843,Hercules University iOS App - Parental controls removal,['iOS'],['iOS'],3,2,2592000000,[300.0],['maniek']
30044836,MyMedia Share Server Bug Fixes 8 - PCDVR2053,"['MySQL', 'Node.js']",['NodeJS'],6,2,2592000000,[100.0],['amanforindia']
30044832,Hercules PCDVR Android App - Sort by size not working in recent and library screens,['Android'],['Android'],6,1,2592000000,[50.0],['shen75']
30044831,Hercules PCDVR Android App - Layout Issue when Rotate the device while playing,['Android'],['Android'],5,1,2592000000,[50.0],['kalc']
30044830,Hercules PCDVR Android App - Device sync of new uploads,['Android'],['Android'],4,1,2592000000,[125.0],['J2A']
30044829,Hercules PCDVR Android App - Cover pop up won't close when we click on the title field,['Android'],['Android'],4,1,2592000000,[20.0],['kalc']
30044828,Hercules PCDVR Android App - 'You have New Media found' Displays in Login prompt without internet connection,['Android'],['Android'],3,1,2592000000,[40.0],['akinwale']
30044827,Hercules PCDVR Android App - Video playback alignment,['Android'],['Android'],3,1,2592000000,[70.0],['kalc']
30044826,Hercules PCDVR Android App - Deleting items from an album issues,['Android'],['Android'],4,1,2592000000,[60.0],['j3_guile']
30044825,Hercules PCDVR Android App - Metadata action buttons,['Android'],['Android'],3,2,2592000000,[50.0],['akinwale']
30044824,Hercules PCDVR Android App - Automatically deleting empty album,['Android'],['Android'],3,1,2592000000,[50.0],['akinwale']
30044823,Hercules PCDVR Android App - Must have some gap between the Text and clear button in Edit Options,['Android'],['Android'],4,1,2592000000,[15.0],['shen75']
30044822,Hercules PCDVR Android App - Cover drop down is too far away from Arrow in 'Edit Options',['Android'],['Android'],6,1,2592000000,[20.0],['gfhuertac']
30044821,Hercules PCDVR Android App - Album actions icons not deleting,['Android'],['Android'],2,1,2592000000,[30.0],['kalc']
30044820,Hercules PCDVR Android App - Edit Album Name textbox Layout Issue,['Android'],['Android'],3,2,2592000000,[20.0],['karthk']
30044819,Hercules PCDVR Android App - No progress bar showing,['Android'],['Android'],2,1,2592000000,[60.0],['kalc']
30044818,Hercules PCDVR Android App - Action buttons disappearing,['Android'],['Android'],3,1,2592000000,[80.0],['kalc']
30044817,Hercules PCDVR Android App - Clicking on Confirm without entering a new album or select an existing album doesnt do anything,['Android'],['Android'],2,1,2592000000,[40.0],['akinwale']
30044815,Hercules PCDVR Android App - In Queue numbering missing,['Android'],['Android'],7,1,2592000000,[125.0],['J2A']
30044816,Hercules PCDVR Android App - Logout option is shown even before the user has logged in to the app,['Android'],['Android'],2,1,2592000000,[40.0],['akinwale']
30044814,Hercules PCDVR Android App - Layout Issue when we rotate the device from Portrait to Landscape,['Android'],['Android'],7,3,2592000000,[200.0],['gfhuertac']
30044813,Hercules PCDVR Android App - Select mode not canceling,['Android'],['Android'],2,1,2592000000,[50.0],['akinwale']
30044812,Hercules PCDVR Android App - Tapping on a playing video results in displaying options menu,['Android'],['Android'],2,1,2592000000,[40.0],['akinwale']
30044811,Hercules PCDVR Android App - Favorite count incrementing when canceling,['Android'],['Android'],2,1,2592000000,[60.0],['akinwale']
30044810,Hercules PCDVR Android App - Canceling a download and the download icon,['Android'],['Android'],2,1,2592000000,[50.0],['akinwale']
30044809,Hercules PCDVR Android App - No cancel button while downloading a favorite,['Android'],['Android'],3,1,2592000000,[60.0],['kalc']
30044808,Hercules PCDVR Android App - Lock the Automatic Uploads album,['Android'],['Android'],2,1,2592000000,[100.0],['akinwale']
30044807,Hercules PCDVR Android App - Back from the photo editor after an error,['Android'],['Android'],8,1,2592000000,[100.0],['J2A']
30044806,Hercules PCDVR Android App - Delete files popup header,['Android'],['Android'],3,1,2592000000,[20.0],['kalc']
30044805,Hercules PCDVR Android App - Icon spacing,['Android'],['Android'],3,1,2592000000,[20.0],['shen75']
30044804,Hercules PCDVR Android - Partially hidden buttons,['Android'],['Android'],7,2,2592000000,[125.0],['gfhuertac']
30044803,Hercules PCDVR Android App - Back button link on screens,['Android'],['Android'],3,1,2592000000,[20.0],['kalc']
30044801,Hercules PCDVR iOS App - Edit option not appearing for a video after adding it to ,['iOS'],['iOS'],5,1,2592000000,[200.0],['nghi85']
30044800,Hercules PCDVR iOS App - Move and Delete options disappear for the File which is added to Favorites,['iOS'],['iOS'],5,1,2592000000,[100.0],['arshadasif0312']
30044799,Hercules PCVDR iOS App - Inconsistency in media count between iPad and iPhone,['iOS'],['iOS'],5,2,2592000000,[250.0],['sylar']
30044798,Hercules PCDVR iOS App - Move issues,['iOS'],['iOS'],6,1,2592000000,[200.0],['mhykol']
30044797,Hercules PCDVR iOS App - UI gets distorted while navigating to the main menu when a Photo is getting viewed,['iOS'],['iOS'],5,2,2592000000,[100.0],['mhykol']
30044796,Hercules PCDVR iOS App - Incorrect functionality while switching between ,['iOS'],['iOS'],4,1,2592000000,[250.0],['mhykol']
30044795,Hercules PCDVR iOS App - Ttile bar view changes within an album as soon as Photo Editor gets opened,['iOS'],['iOS'],3,1,2592000000,[70.0],['kinfkong']
30044794,"Hercules PCDVR iOS App - ""Continue"" button not working on popup",['iOS'],['iOS'],3,2,2592000000,[70.0],['kinfkong']
30044792,Hercules PCDVR iOS App - Selection mode and the metadata buttons,['iOS'],['iOS'],2,1,2592000000,[100.0],['nghi85']
30044791,Hercules PCDVR iOS App - Crash when tapping on an uploading file,['iOS'],['iOS'],4,1,2592000000,[125.0],['sylar']
30044790,"Hercules PCDVR iOS App - Crash when switching between ""All"" and ""Favorites""",['iOS'],['iOS'],4,1,2592000000,[125.0],['sylar']
30044789,Hercules PCDVR iOS App - Crash when editing a file downloading,['iOS'],['iOS'],3,1,2592000000,[125.0],['sylar']
30044788,Hercules PCDVR iOS App - Crash in AlbumViewController.onImageEdited,['iOS'],['iOS'],4,1,2592000000,[125.0],['sylar']
30044785,CSFV Forums - Fix RSS Feature,"['HTML', 'JavaScript', 'CSS', 'Node.js', 'MongoDB']",['NodeJS'],14,1,2592000000,[500.0],['Sky_']
30044786,Hercules PCDVR iOS App - Pinch to zoom changes,['iOS'],['iOS'],4,2,2592000000,[100.0],['kinfkong']
30044784,Brivo Labs - SAM API Adding Invitee to AccessReservation By DomainAccount,"['PostgreSQL', 'Node.js', 'API', 'CoffeeScript']",['Brivo Labs'],8,1,2592000000,[50.0],['gfhuertac']
30044779,CSFV Gaming API - Stats API,['Node.js'],['NodeJS'],18,3,2592000000,[500.0],['Sky_']
30044783,Hercules Android App - Amazon Fire TV Proof of Concept updates,['Android'],['Android'],7,2,2592000000,[650.0],['akinwale']
30044782,Hercules PCDVR Android App - Authentication Updates,['Android'],['Android'],10,1,2592000000,[650.0],['akinwale']
30045505,ebay OrderAhead - Drupal app to add support for IE9 for Badge Photo Upload,"['HTML', 'CSS', 'MySQL', 'PHP', 'HTML5']","['HTML', 'Mobile', 'iOS']",6,1,518370832,[300.0],['rjnpnigrhi']
30041778,iOS Wrapper for Mnemosyne HTML5 Mobile App,"['Angular.js (1.0)', 'Bootstrap']",['iOS'],2,1,604500000,[100.0],['Chaser92']
30044647,Python PDF Obfuscator Bug Fix,['Python'],['Other'],11,1,2592000000,[50.0],['gauravind']
30044773,MyMedia Share Server Bug Fixes 7 - PCDVR2018/2040/2045,"['JavaScript', 'Node.js']",['NodeJS'],8,2,2592000000,[300.0],['amanforindia']
30044772,MyMedia Share Server Bug Fixes 6 - Security Fix,"['JavaScript', 'Node.js']",['NodeJS'],7,3,2592000000,[200.0],['amanforindia']
30044762,Hercules PCDVR iOS App - Deleting videos between devices,['iOS'],['iOS'],4,1,2592000000,[70.0],['kinfkong']
30044761,Hercules PCDVR iOS App - Album count position layout issue,['iOS'],['iOS'],1,1,2592000000,[60.0],['nghi85']
30044760,Hercules PCDVR iOS App - Layout issue on iPhone,['iOS'],['iOS'],4,1,2592000000,[150.0],['mhykol']
30044759,Hercules PCDVR iOS App - Upload time inconsistency in two devices,['iOS'],['iOS'],3,1,2592000000,[60.0],['kinfkong']
30044758,Hercules PCDVR iOS App - 3rd Bullet point Layout Issue,['iOS'],['iOS'],3,1,2592000000,[15.0],['winterflame']
30044757,Hercules PCDVR iOS App - Open With menu not working,['iOS'],['iOS'],5,1,2592000000,[300.0],['sylar']
30044756,Hercules PCDVR iOS App - Deleting an album when uploading,['iOS'],['iOS'],4,2,2592000000,[125.0],['mhykol']
30044752,Hercules PCDVR iOS App - Album thumbnails,['iOS'],['iOS'],4,1,2592000000,[250.0],['kinfkong']
30044750,Hercules PCDVR iOS App - Size is not updating real time (xx MB cloud storage),['iOS'],['iOS'],3,1,2592000000,[50.0],['lofzcx']
30044749,Hercules PCDVR iOS App - 'Export to camera Roll' is not working,['iOS'],['iOS'],4,1,2592000000,[350.0],['mhykol']
30044747,Hercules PCDVR iOS App - Must close the SELECT mode when we edit the Photo from pop up,['iOS'],['iOS'],3,1,2592000000,[40.0],['mhykol']
30044745,Hercules PCDVR iOS App - 'Your Albums' Section is not aligned well,['iOS'],['iOS'],1,1,2592000000,[30.0],['nghi85']
30044744,Hercules PCDVR iOS App - 'Edit' option duplicated when we rotate the device,['iOS'],['iOS'],3,2,2592000000,[25.0],['arshadasif0312']
30044743,Hercules PCDVR iOS App - 'Favorites' Tab Layout Issue,['iOS'],['iOS'],2,1,2592000000,[20.0],['winterflame']
30044742,Hercules PCDVR iOS App - Blank space on settings on iPhone / landscape,['iOS'],['iOS'],2,1,2592000000,[30.0],['winterflame']
30044736,Hercules PCDVR iOS App - Favorite overlay badly sized,['iOS'],['iOS'],6,2,2592000000,[25.0],['sylar']
30044735,Hercules PCDVR iOS App - Recent list fix,['iOS'],['iOS'],2,1,2592000000,[100.0],['kinfkong']
30044734,Hercules PCDVR iOS App - Text overlap when uploading,['iOS'],['iOS'],3,1,2592000000,[30.0],['winterflame']
30044733,Hercules PCDVR iOS App - Edit button overlap,['iOS'],['iOS'],3,1,2592000000,[50.0],['kinfkong']
30044732,Hercules PCDVR iOS App - Buttons overlap when there is a download queue,['iOS'],['iOS'],3,1,2592000000,[70.0],['kinfkong']
30044730,Hercules PCDVR iOS App - Cancel download is not seen fully in the window,['iOS'],['iOS'],3,1,2592000000,[40.0],['winterflame']
30044729,Hercules PCDVR Android App - Crash in AlbumDetailsFragment.onCreateView,['Android'],['Android'],5,2,2592000000,[70.0],['codercat']
30044727,Hercules PCDVR Android App - Crash in AlbumDetailsFragment.MoveVideoTask.onPostExecute,['Android'],['Android'],3,1,2592000000,[70.0],['codercat']
30044726,Hercules PCDVR Android App - Crash in HomeVideosFragment.DetectNewVideoTask.doInBackground,['Android'],['Android'],5,3,2592000000,[70.0],['codercat']
30044725,Hercules PCDVR Android App - Crash in DialogFragment.show,['Android'],['Android'],3,1,2592000000,[70.0],['TMALBONPH']
30044724,Hercules PCDVR Android App - Crash in AlbumDetailsFragment.stopPlayback,['Android'],['Android'],3,2,2592000000,[70.0],['codercat']
30044723,Hercules PCDVR Android App - Crash in PcDvrActivity.showDvrFragment,['Android'],['Android'],3,2,2592000000,[70.0],['TMALBONPH']
30044722,Hercules PCDVR Android App - Crash in BaseDvrActivity.addRecentVideos,['Android'],['Android'],3,2,2592000000,[70.0],['kalc']
30044721,Hercules PCDVR Android App - Crash in AlbumDetailsFragment.VideoAdapter.getItem,['Android'],['Android'],4,3,2592000000,[70.0],['codercat']
30044720,Hercules PCDVR Android App - Crash on logout,['Android'],['Android'],4,2,2592000000,[70.0],['karthk']
30044718,Hercules University iOS App - Alphabetical sort of the university names,['iOS'],['iOS'],4,2,2592000000,[30.0],['7akimz']
30044713,Limitless Community - SFDC UI Implementation Part 1,"['JavaScript', 'CSS', 'HTML5', 'Salesforce', 'Apex', 'Visualforce', 'Force.com Sites', 'JQuery', 'Bootstrap']","['Force.com', 'HTML', 'Salesforce.com']",17,2,2592000000,[1200.0],['sac11']
30044714,MyMedia Share Server Bug Fixes 5,"['HTML', 'JavaScript', 'Node.js']",['NodeJS'],14,6,2592000000,[100.0],['amanforindia']
30045210,Salesforce Chatter API Action Links POC,"['JavaScript', 'API', 'Chatter']","['NodeJS', 'Salesforce.com']",9,1,1036740000,[400.0],['forcedevp']
30044672,SOX Certificate Application-Due Date Calculation Enhancement 1.0,"['Salesforce', 'Apex', 'Visualforce']","['Force.com', 'Salesforce.com']",7,1,2592000000,[300.0],['darkwater']
30044687,TC API - Update SRM related Routes,['Node.js'],['NodeJS'],4,1,2592000000,[100.0],['Ghost_141']
30044696,$250 Connected Clinic UI Prototype Desktop and iPad version Updates,"['HTML', 'JavaScript', 'CSS', 'JQuery']",['HTML'],36,2,2592000000,[300.0],['YiiBryan']
30044701,Hercules PCDVR iOS App - Modal popup not getting dismissed unless the app is killed,['iOS'],['iOS'],4,2,2592000000,[100.0],['sylar']
30044700,Hercules PCDVR iOS App - Crash in BackendService.remove,['iOS'],['iOS'],4,1,2592000000,[125.0],['sylar']
30044699,Hercules PCDVR iOS App - Crash in AlbumViewController.loadData,['iOS'],['iOS'],2,1,2592000000,[125.0],['sylar']
30044698,Hercules PCDVR iOS App - Crash in BackendService.addToDownloadQueue,['iOS'],['iOS'],3,1,2592000000,[125.0],['sylar']
30044697,Hercules PCDVR iOS App - Crash in AlbumViewController.forceFileGuid,['iOS'],['iOS'],4,1,2592000000,[125.0],['kinfkong']
30044676,Branded Flows Enhancements - F2F,"['Salesforce', 'Apex', 'Visualforce']",['Salesforce.com'],10,2,2592000000,[800.0],['forcedevp']
30044682,Hercules PCDVR iOS App - Deleted albums not disappearing on other devices,['iOS'],['iOS'],6,1,2592000000,[250.0],['sylar']
30044680,MyMedia Share Server Bug Fixes 4,"['JavaScript', 'Node.js']",['NodeJS'],4,1,2592000000,[200.0],['cmckni3']
30044599,Hermes Partners Admin Module - Frontend Assembly,"['HTML5', 'jQuery', 'Angular.js (1.0)']",['HTML'],9,1,2592000000,[150.0],['smart_raghavan']
30044670,REPOST - raised - $400 - topcoder search feature improvement - wordpress,['PHP'],['Wordpress'],22,3,2592000000,[400.0],['yepx']
30044668,"Hercules PCDVR iOS App - ""New"" count on albums",['iOS'],['iOS'],7,2,2592000000,[250.0],['sylar']
30044667,Hercules PCDVR iOS App - Postion of the uploading file changes when the filter by Size is applied,['iOS'],['iOS'],3,1,2592000000,[100.0],['cmax']
30044646,Drupal Template Site Documentation,"['HTML', 'PHP']",['HTML'],18,1,2592000000,[250.0],['amanforindia']
30044663,Hercules PCDVR iOS App - Media Sync,['iOS'],['iOS'],3,1,2592000000,[250.0],['sylar']
30044661,Hercules PCDVR iOS App - Blank files in Favorites on For You screen,['iOS'],['iOS'],5,2,2592000000,[250.0],['sylar']
30044660,Hercules PCDVR iOS App - Automatic uploads,['iOS'],['iOS'],7,2,2592000000,[350.0],['lofzcx']
30044658,Hercules PCDVR iOS App - Modal Popup issues,['iOS'],['iOS'],7,1,2592000000,[250.0],['sylar']
30044657,Hercules PCDVR iOS App - Video and Photo thumbnails,['iOS'],['iOS'],7,1,2592000000,[400.0],['sylar']
30044656,Hercules PCDVR iOS App - Duplicates on Deleted Items folder,['iOS'],['iOS'],6,2,2592000000,[350.0],['sylar']
30044655,Hercules PCDVR iOS App - Crash in AlbumViewController.loadData,['iOS'],['iOS'],2,1,2592000000,[200.0],['sylar']
