id,label,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30054752,1,"topcoder
enhancement
migration
tool
","['Java', 'Docker']","['AWS', 'Other']",41,"bannie2492
renqingwei123
mulish
cam.ashwini
code_now
wcheung
Eric_D
akinwale
genycopedison
vinoh
roopats
vichuhit
Kiritosik
blu3fox
nick.castillo
amanforindia
goyal.arpit.91
krisjen
padegal12
codingdrone
LPricMJCR7
testXuSanping
cairi
deas
ultral77
piemaster21
Gando19850304
sah2ed
Savvas_cl
meirka5
arjun_singh
capn-ace
webs1king
suraj_fale
alazyrabbit
sunbinbrother
replyramdas
alfiya_Zi
guwenqing
faisalbasha1982
sfaxiano",1,akinwale,2592000000,[200.0],['akinwale'],"previously
create
utility
tool
help
u
migrate
data
dynamodb
postgres
define
map
challenge
like
enhance
support
follow
feature
please
take
attach
forum
example
allow
mapping
field
primitive
field
specific
field
json
object
example
want
source
field
version
set
version
field
target
detail
json
field
postgres
specify
default
value
migration
example
migrating
owner
id
copilot
id
want
able
default
role
customer
copilot
note
keep
simple
consider
owner
id
copilot
id
migration
two
separate
process
configuration
file
allow
specification
sql
statement
use
fetch
data
"
30054750,1,"cloud
hub
test
bugfix
",['Node.js'],['NodeJS'],13,"jz10
code_now
blu3fox
Indemar
akinwale
codingdrone
jackyzhangjb
wcheung
lili.whu
genycopedison
shyam.kanojia9
kotamanegi
krisjen",2,"jz10
akinwale",2592000000,[50.0],['akinwale'],"cloud
hub
bug
job
controller
test
right
company
apps
inserted
database
race
condition
app
first
second
post
believe
issue
start
several
place
try
get
companyapp
think
cause
issue
since
switch
place
"
30054748,1,"cloud
hub
import
service
",['Node.js'],['NodeJS'],30,"diogenesjcs
nilla054
AndreAbascal
GFalcon
roopats
bannie2492
akinwale
genycopedison
cam.ashwini
wcheung
mulish
blu3fox
XinScirpt
code_now
Amith
amanforindia
gvir
AnteronGitHub
gets0ul
faisalbasha1982
abhiiitcse
testXuSanping
ecavalier313
yumiko
codingdrone
Ebrima539
jackyzhangjb
vinoh
us3bkdyzgclt
krisjen",1,akinwale,2592000000,[400.0],['akinwale'],"cloud
hub
want
start
create
process
import
data
database
challenge
focus
take
file
use
hash
map
field
database
columns
future
challenge
build
interface
upload
file
also
want
build
import
table
store
file
information
build
endpoint
allow
add
edit
record
requirement
build
script
simulate
file
import
create
import
record
import
data
update
file
build
api
endpoint
id
get
companyid
get
id
post
put
parse
row
file
check
column
map
appname
ilike
add
new
companyapp
check
exist
file
externalid
match
consider
update
logic
import
data
handle
inside
service
challenge
create
script
seed
run
import
import
table
schema
text
actual
file
name
text
example
system
expense
columns
jsonb
json
match
file
column
app
column
integer
total
row
file
integer
total
record
add
updated
integer
row
error
column
map
system
applabel
system
id
externalid
activation
date
startdate
business
unit
businessunit
estimate
annual
cost
convert
spendestimated
expiration
date
renewaldate
license
unit
licensecount
vendor
name
suppliername
source
"
30054746,1,"cloud
hub
export
script
",['Node.js'],['NodeJS'],25,"amanforindia
uttpal25993
Savvas_cl
jz10
Rushikesh.Deshp
wcheung
mulish
krisjen
cairi
ecavalier313
blu3fox
AndreAbascal
roopats
akinwale
genycopedison
cam.ashwini
XinScirpt
code_now
cherrymckwai
vinoh
mohhasbias
republic82
faisalbasha1982
abhiiitcse
testXuSanping",2,"amanforindia
akinwale",2592000000,[200.0],['amanforindia'],"cloud
hub
exist
integration
within
api
project
pull
data
sso
provider
save
data
database
recently
make
challenge
also
save
data
csv
challenge
want
move
code
grab
export
data
another
project
requirement
run
script
export
file
type
event
apps
user
apps
assigned
user
day
date
range
export
list
event
client
lot
event
range
day
prevent
run
date
range
day
end
event
file
change
exist
functionality
keep
syntax
format
waterworks
project
"
30054734,0,"cloud
hub
api
update
",['Node.js'],['NodeJS'],6,"amanforindia
uttpal25993
utkarshkukreti
akinwale
sylar
nilla054",1,utkarshkukreti,2592000000,[150.0],['utkarshkukreti'],"endpoint
display
company
specific
data
data
master
application
list
originally
api
build
use
mongo
store
data
join
document
data
respresented
nested
data
want
remove
nest
id
list
specific
field
also
want
add
field
id
id
endpoint
requirement
update
endpoint
display
appname
appdomain
appdesc
remove
nest
appid
object
update
swagger
test
need
reviewer
step
check
run
check
run
verify
requirement
"
30054731,0,"hercules
qt
browser
qt
static
build
",['OSX'],['Other'],12,"genycopedison
utkarshkukreti
jz10
szy2015
code_now
akinwale
Jarnanchen
vinoh
appbead
krisjen
blu3fox
testXuSanping",1,appbead,2592000000,[200.0],['appbead'],"hercules
client
build
lot
web
apps
run
embed
environment
web
browser
use
embedded
system
old
compatibility
issue
modern
desktop
browser
mean
spend
lot
time
work
compatibility
issue
effort
catch
issue
earlier
like
generate
build
embed
browser
run
os
x
eventually
windows
linux
allow
u
easily
test
web
apps
without
use
embed
environment
previous
contest
implement
tested
step
build
app
run
os
x
successfully
effort
make
easily
distributable
challenge
update
documentation
step
statically
link
include
library
app
bundle
distribute
app
directly
submission
additional
step
edit
documentation
generate
build
app
include
library
submission
include
build
app
include
library
"
30054724,1,"live
progress
moby
maternal
health
android
prototype
bug
fix
part
",['Android'],['Android'],33,"12311231
akinwale
2014csb1027
hritvik
abangfadli
mulish
krisjen
tosha5252
blu3fox
avbngera
stevelvovo
albet.januar
kondakovdmitry
codingdrone
wcheung
Rushikesh.Deshp
vizz706417
genycopedison
ecavalier313
cam.ashwini
anhtuannd
ShindouHikaru
vicmen33
namanyadav12
Standlove
codercat
demo.b
faisalbasha1982
testXuSanping
goyal.arpit.91
aprajitasingh16
delizoderek
webs1king",3,"demo.b
akinwale
abangfadli",2592000000,[300.0],['abangfadli'],"goal
make
improvement
fix
provide
android
prototype
app
challenge
part
hpe
live
blitz
challenge
series
make
sure
check
challenge
requirement
source
code
design
file
source
code
file
provide
challenge
forum
issue
fix
list
issue
share
challenge
forum
require
address
issue
disregard
priority
issue
deliverable
git
patch
file
change
update
readme
file
"
30054726,0,"credentialme
integration
enhancement
","['HTML', 'JavaScript', 'Node.js', 'Other']","['Android', 'iOS']",49,"bannie2492
blu3fox
albet.januar
codingdrone
genycopedison
ecavalier313
vinoh
wsobolewski
dwij
yan.dre
code_now
c4wrd
M.X
prerak_23
testXuSanping
faisalbasha1982
chytanya
michael_tang
gfhuertac
antonio081014
Jarnanchen
phead
kondakovdmitry
jeevanreddy
SolutionBob
smatsumoto
sunbinbrother
capn-ace
xiangqianli
webs1king
akinwale
tladendo
solokop
ananthhh
tiks90
Ohanzee
krisjen
Rakesh.Sa
mohhasbias
sfaxiano
Aciel
vicmen33
yassine123
gaubtas
undeadmouse
ZahirJunejo
sahaj_Rana
mayank1892
penpo",2,"mohhasbias
kondakovdmitry",2592000000,[550.0],['kondakovdmitry'],"challenge
overview
open
badge
digital
representation
skill
achievement
badge
award
earner
comprises
digital
image
file
metadata
metadata
describes
badge
represent
identity
earner
validation
issue
organization
credentialme
app
allow
search
earn
manage
share
digital
badge
credential
skill
achievement
word
credentialme
badge
wallet
see
manage
badge
first
release
accept
badge
acclaim
https
challenge
fix
issue
mobile
frontend
task
overview
screen
enter
user
id
tap
password
field
screen
jump
top
start
type
password
see
good
screen
adjust
display
password
field
directly
screen
make
remember
toggle
draggable
comment
new
comment
text
box
top
rather
bottom
input
box
suffers
issue
login
screen
http
menu
select
jump
right
leave
rather
slide
smoothly
via
email
please
submit
button
always
stay
screen
create
hotlink
message
text
area
several
place
share
via
email
support
type
ahead
enter
either
name
email
email
address
input
use
blue
page
lookup
several
place
share
via
email
badge
detail
screen
badge
screen
recent
credential
profile
screen
share
badge
screen
share
app
screen
document
provide
frontend
code
deployment
guide
technical
requirement
app
work
io
android
technical
stack
ionic
cordova
angularjs
"
30054039,0,"topcoder
task
service
port
dynamodb
postgres
",['Node.js'],['NodeJS'],19,"AleaActaEst
akinwale
Standlove
mulish
alfiya_Zi
blu3fox
archen1983
solokop
slayerjain
testXuSanping
phaniram
CrazyCoderLZB
sebes2
AadityaDev
gets0ul
sunbinbrother
code_now
yassine123
republic82",1,Standlove,2592000000,[200.0],['Standlove'],"currently
task
microservice
use
dynamodb
db
layer
find
limit
fit
need
like
switch
postgressql
purpose
challege
update
current
logic
work
postgressql
general
requirement
initial
pg
schema
check
repo
https
json
field
validation
field
store
json
field
eventually
add
json
schema
validation
validate
structure
json
field
ensure
field
valid
json
object
connection
pool
service
initialize
connection
pool
configurable
params
startup
request
request
connection
pool
perform
database
transaction
support
transaction
support
transaction
use
orms
use
orm
please
provide
data
around
benefit
use
orm
also
different
orms
evaluate
promise
use
promise
callback
library
provide
promise
support
consider
wrap
use
bluebird
http
codebase
please
use
branch
development
member
expect
create
fork
use
github
development
submission
test
use
docker
docker
compose
local
dependency
link
setup
local
dependency
https
"
30053795,0,"online
car
shopping
android
mobile
app
api
integration
","['Java', 'Android', 'REST']","['Android', 'Mobile']",31,"gfhuertac
testXuSanping
lakshmiv
vinoh
anhtuannd
dwij
kata.lune
mulish
akinwale
nghi85
gondzo
rajrkrish
AleaActaEst
arjunhegde953
codingdrone
Yizzer
dadandmum7
morehappiness
roopats
lanchongyizu
solokop
Blackhole08
gumuruh
KudaChinyemba
Rohit11
Devilsxangel
Rakesh.Sa
dashitou
blu3fox
sunbinbrother
ecen",3,"gondzo
morehappiness
gfhuertac",2592000000,[700.0],['gondzo'],"challenge
overview
client
like
develop
mobile
app
prototype
online
car
shopping
service
also
like
integrate
app
apis
provide
platform
later
plan
develop
prototype
without
api
integration
challenge
launch
another
challenge
integrate
prototype
api
later
build
prototype
without
api
integration
previous
challenge
api
integration
make
small
ui
improvement
prototype
app
please
register
see
detail
challenge
technical
requirement
android
version
android
new
use
android
test
technology
java
android
studio
stable
rest
screen
resolution
xxhdpi
xhdpi
hdpi
mdpi
external
library
use
gpl
library
lgpl
library
mit
apache
bsd
library
available
"
30051405,0,"home
io
prototype
app
update
","['iOS', 'Swift']",['iOS'],17,"savon_cn
lmedina
renqingwei123
izhari
N1k1tung
blu3fox
akinwale
xjtufreeman
NancyLiWin
sunbinbrother
hfaltgg
phonechen
JinkProject
miaomaocat
abdc
ian-sadovy
alveron",4,"JinkProject
NancyLiWin
N1k1tung
alveron",2592000000,[200.0],['N1k1tung'],"competition
task
overview
challenge
add
animation
effect
exist
ipad
application
download
base
application
forum
base
application
develop
follow
contest
modify
bit
https
requirement
challenge
add
animation
screen
change
transition
effect
move
screen
number
screen
add
input
limitation
company
id
input
screen
note
app
already
localize
japanese
please
input
confirmation
screen
go
congrats
screen
try
previous
challenge
please
check
requirement
doc
provide
forum
please
find
detail
forum
technology
overview
io
ipad
retina
xcode
swift
documentation
provide
register
see
document
challenge
forum
"
30051389,0,"ibm
sibm
support
easy
onboarding
talk
configuration
certificate
generation
email
","['JavaScript', 'Node.js']","['HTML', 'IBM Cloud']",19,"topcoder09
diogenesjcs
Iris_Polaris
KrisD
akinwale
mulish
blu3fox
gets0ul
cunhavictor
ahisham
ian-sadovy
r0dneyP3
sunbinbrother
szy2015
bosszhang
devboy
somallg
frozenfx
DHEERAJSONI",2,"diogenesjcs
cunhavictor",2592000000,[200.0],['diogenesjcs'],"challenge
overview
support
easy
onboarding
app
application
streamline
onboarding
process
utilize
exist
content
fun
useable
innovative
educational
engage
give
client
sense
accomplishment
goal
challenge
make
cathy
talk
configurable
frontend
generate
centificate
send
email
backend
challenge
detail
please
ask
question
soon
aspossible
forum
feature
finish
discuss
forum
score
make
static
talk
provide
forum
configurable
set
add
api
backend
post
body
name
name
email
email
response
errorcode
errormsg
validation
certificate
user
name
certificate
impl
generate
pdf
something
like
send
email
bluemix
sendgrid
servie
integrate
sendcertificate
api
frontend
technology
stack
javascript
"
30051323,0,"data
booklet
mobile
app
fix
cordova
link
splash
screen
","['.NET', 'PhoneGap', 'C#', 'JavaScript', 'ASP.NET', 'IIS', 'SQL Server', 'Angular.js (1.0)']","['Android', 'Mobile', 'Other', 'iOS']",33,"akinwale
alveron
asd52403
akiravjp
sunbinbrother
mulish
blu3fox
Gando19850304
Em_Hamza
kinfkong
chrislee8
Sibin387
divyang4481
diogenesjcs
Troy_oysx
irrepressible
anhtuannd
amoxibos
kaushik.b
sabbirhs
Lala_small
pun100
bali.ankit
maaaaaster
nickthecamel
suisl
mourad666
NancyLiWin
srinivaspotluri
edgardoreyes
socialrus
InteR1337
wsobolewski",1,suisl,2592000000,[200.0],['suisl'],"introduction
welcome
data
booklet
mobile
app
fix
cordova
link
splash
screen
challenge
challenge
fix
blank
splash
screen
issue
update
banner
link
within
app
project
overview
client
build
mobile
application
replace
pdf
reference
guide
industrial
gas
cryogenic
fluid
salesman
able
well
discus
product
customer
application
show
measurement
calculation
conversion
interactively
customer
also
able
use
app
quick
reference
guide
work
field
data
booklet
mobile
app
currently
build
use
cordova
angularjs
sql
back
end
access
rest
apis
currently
support
io
android
build
app
challenge
overview
main
goal
challenge
fix
disappear
splash
screen
allow
banner
redirect
within
app
like
fix
splash
screen
transition
blank
white
screen
update
banner
able
link
within
app
crop
banner
instead
stretch
register
challenge
find
attachment
explain
issue
detail
provide
detail
clarification
forums
challenge
discussion
open
suggestion
discussion
forum
achieve
requirement
recommendation
love
hear
input
forum
technology
overview
c
asp
ii
javascript
cordova
phonegap
sql
server
material
provide
exist
data
booklet
code
base
http
may
request
access
forum
issue
detail
attach
document
environment
setup
target
server
windows
server
may
develop
version
window
save
change
final
fix
get
start
please
follow
get
started
challenge
detail
section
attach
file
explain
issue
fix
challenge
"
30051315,0,"ibm
sibm
internet
thing
assessment
service
","['Node.js', 'MongoDB', 'Other']","['NodeJS', 'Other']",31,"Gando19850304
mulish
lbotsch
alfiya_Zi
nickthecamel
asd52403
yassine123
Cyborg1170
blu3fox
pamarti.sri
vinoh
rzubra
linuxgeek
sgodwin424
yulishan3
peakpado
cunhavictor
rominirani
sergeydrabkov
suisl
sand500
sunbinbrother
gsuresh86
yagna247
akinwale
Iris_Polaris
ChenXiaoTemp
JayhoPeter7
abhicloudstalk
arthur.flachs
Igosuki",1,lbotsch,2592000000,[400.0],['lbotsch'],"challenge
overview
ibmers
use
app
client
start
discuss
iot
internet
thing
iot
new
concept
market
one
sure
currency
relevance
application
scope
user
app
help
client
answer
question
organization
iot
readiness
ibmer
share
result
client
show
iot
maturity
organization
compare
large
industry
challenge
go
implement
backend
service
storyboard
provide
forum
understand
app
workflow
app
work
io
android
challenge
task
write
j
convert
xml
file
config
json
config
file
xml
easy
client
edit
backend
service
effecient
use
json
directly
set
config
file
client
side
make
config
file
download
http
copy
generate
one
public
folder
start
generate
file
start
implement
service
define
assess
refer
score
compare
value
industry
attribute
demension
recommendation
calcualted
accord
score
range
assessment
generate
report
pdf
base
template
send
report
pdf
user
user
agrees
store
assessment
save
mongodb
technology
requirement
open
source
third
party
library
allow
library
open
source
allow
prior
use
library
framework
please
get
confirmation
forum
technology
stack
bluemix
nodejs
express
mongodb
"
30048203,0,"hercules
common
library
resume
point
service
android
",['Android'],['Android'],18,"eduardomelendez
J2A
girishmind
Cursor
kalc
sunbinbrother
superastrom
h777arsh
Vivek.Samele
sah2ed
penpo
akinwale
youngNing
mulish
deog
cmax
xin135
lvialvl",1,Cursor,2592000000,[100.0],['Cursor'],"deal
lot
hercules
service
across
variety
project
include
website
embed
system
mobile
apps
io
android
start
series
assembly
help
build
library
various
platform
provide
easy
access
service
roll
future
project
need
addition
implement
small
service
integration
add
new
service
manage
resume
point
code
exist
code
http
code
access
please
request
topcoder
forum
gitlab
username
give
access
please
ask
question
topcoder
forum
gitlab
either
appropriate
building
code
file
explain
test
account
build
app
http
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
requirement
requirement
new
service
find
forum
along
test
code
"
30047797,1,"hercules
oncampus
android
app
common
current
playing
time
pop
text
align
vertically
",['Android'],['Android'],4,"daga_sumit
kadirc
mulish
akinwale",1,akinwale,2592000000,[60.0],['akinwale'],"overview
hercules
university
application
set
apps
io
android
web
allow
user
watch
live
tv
demand
video
university
challenge
applies
application
code
exist
code
http
use
android
studio
build
code
able
fully
test
actual
device
simulator
code
access
please
request
topcoder
forum
gitlab
username
give
access
please
ask
question
topcoder
forum
gitlab
either
appropriate
building
code
file
explain
test
account
build
app
http
ignore
direct
ticket
documentation
write
access
repository
submission
submission
git
patch
file
apply
see
fixes
documentation
generate
git
patch
file
http
ticket
ticket
gitlab
http
"
30044895,1,"hercules
pcdvr
android
app
file
already
select
file
selector
",['Android'],['Android'],3,"sunbinbrother
TMALBONPH
akinwale",2,"TMALBONPH
akinwale",2592000000,[70.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044885,1,"hercules
pcdvr
android
app
album
thumbnail
",['Android'],['Android'],3,"sunbinbrother
j3_guile
akinwale",1,akinwale,2592000000,[250.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
whenever
album
update
album
create
file
move
album
file
delete
album
file
restore
album
generate
send
new
thumbnail
album
thumbnail
sent
create
make
grid
available
file
thumbnail
album
file
album
generate
composite
album
thumbnail
file
thumbnail
thumbnail
add
grid
image
item
result
album
thumbnail
thumbnail
single
grid
image
less
file
album
select
thumbnail
one
file
random
apply
thumbnail
album
album
thumbnail
never
show
file
currently
album
"
30044862,1,"hercules
pcdvr
android
app
column
display
correctly
nexus
",['Android'],['Android'],2,"bandishankar
akinwale",1,akinwale,2592000000,[75.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
first
generation
nexus
column
display
correctly
album
library
recent
screen
fix
columns
match
see
device
like
nexus
galaxy
"
30044844,0,"hercules
university
android
app
parental
control
removal
",['iOS'],['iOS'],7,"nghi85
akinwale
codercat
ravindersingh03
mssrinivas1889
sunbinbrother
Kaumad",1,codercat,2592000000,[200.0],['codercat'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
client
ask
remove
parental
control
functionality
app
handle
change
android
java
code
javascript
html
change
scope
challenge
code
deal
parental
control
image
use
live
tv
tab
functionality
pin
cod
playback
remove
include
pin
relate
view
class
please
provide
readme
detail
file
completely
remove
project
"
30044828,1,"hercules
pcdvr
android
app
new
medium
find
display
login
prompt
without
internet
connection
",['Android'],['Android'],3,"akinwale
bandishankar
sunbinbrother",1,akinwale,2592000000,[40.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044825,1,"hercules
pcdvr
android
app
metadata
action
button
",['Android'],['Android'],3,"akinwale
sunbinbrother
kalc",2,"kalc
akinwale",2592000000,[50.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044824,1,"hercules
pcdvr
android
app
automatically
delete
empty
album
",['Android'],['Android'],3,"akinwale
J2A
sunbinbrother",1,akinwale,2592000000,[50.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044817,1,"hercules
pcdvr
android
app
click
confirm
without
enter
new
album
select
exist
album
doesnt
anything
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[40.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044816,1,"hercules
pcdvr
android
app
logout
option
show
even
user
log
app
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[40.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044814,1,"hercules
pcdvr
android
app
layout
issue
rotate
device
portrait
landscape
",['Android'],['Android'],7,"akinwale
sunbinbrother
kalc
mulish
Nurochim
gfhuertac
maratd",3,"akinwale
kalc
gfhuertac",2592000000,[200.0],['gfhuertac'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044813,1,"hercules
pcdvr
android
app
select
mode
cancel
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[50.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044812,1,"hercules
pcdvr
android
app
tap
play
video
result
display
option
menu
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[40.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044811,1,"hercules
pcdvr
android
app
favorite
count
incrementing
cancel
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[60.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044810,1,"hercules
pcdvr
android
app
cancel
download
download
icon
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[50.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044809,0,"hercules
pcdvr
android
app
cancel
button
download
favorite
",['Android'],['Android'],3,"akinwale
kalc
sunbinbrother",1,kalc,2592000000,[60.0],['kalc'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044808,1,"hercules
pcdvr
android
app
lock
automatic
uploads
album
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[100.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
please
see
issue
http
"
30044783,1,"hercules
android
app
amazon
fire
tv
proof
concept
update
",['Android'],['Android'],7,"nghi85
akinwale
mulish
TMALBONPH
sri02
sunbinbrother
codefaster",2,"nghi85
akinwale",2592000000,[650.0],['akinwale'],"android
fire
tv
wrapper
xtv
website
work
code
available
forum
make
updates
navigation
playback
well
useful
amazon
remote
control
understood
people
access
amazon
fire
tv
test
read
guideline
https
input
event
map
remote
http
want
test
tablet
free
add
key
screen
simulate
remote
make
sure
key
configurable
easily
turn
deploy
actual
fire
tv
requirement
go
make
basic
change
make
app
little
fluid
user
friendly
right
login
page
work
well
fire
tv
remote
require
usb
mouse
plug
navigate
make
login
screen
work
well
remote
key
event
allow
user
navigate
ui
back
button
remote
work
playback
screen
initial
launch
remote
work
navigate
main
screen
user
click
mouse
hide
ui
back
button
volume
playback
screen
playback
control
hide
second
playback
screen
ensure
video
play
back
full
screen
time
back
button
work
navigate
general
ui
case
"
30044782,1,"hercules
pcdvr
android
app
authentication
update
",['Android'],['Android'],10,"nghi85
akinwale
mulish
sunhong
sunbinbrother
codercat
sylar
TMALBONPH
cmax
mhykol",1,akinwale,2592000000,[650.0],['akinwale'],"source
code
private
forum
access
request
access
forum
detail
project
find
http
go
replace
login
scheme
pcdvr
new
implementation
involve
main
change
remove
xidm
library
dependency
xidm
relate
code
remove
mock
simulator
since
new
scheme
allow
simulator
fully
work
implementation
new
authenticationmanager
class
remove
passcode
field
login
screen
change
endpoint
use
service
add
authentication
token
receive
http
header
service
call
remove
oauth
sign
parameter
http
call
authentication
token
replaces
authenticationmanager
authentication
call
authenticationmanager
method
login
take
username
password
nsnotificationcenter
use
post
message
successful
fail
logins
public
token
property
return
login
token
use
backend
api
tokens
retrieve
login
limited
life
span
hour
ensure
renew
background
every
minute
configurable
every
time
app
start
renewal
login
two
separate
network
call
username
password
current
token
store
keychain
clear
whenever
user
log
authentication
token
authentication
token
use
service
call
take
couple
change
endpoint
updated
http
request
service
endpoint
new
authorization
http
header
content
bearer
token
value
relevant
code
io
nsstring
nsstring
stringwithformat
bearer
token
request
setvalue
tokenvalue
forhttpheaderfield
authorization
oauth
sign
library
remove
new
authorization
header
replaces
oauth
call
currently
use
sample
network
call
available
forum
note
io
already
implement
separate
authenticationmanager
class
implement
look
reference
"
30044579,0,"randivoo
kiosk
add
timeout
fix
arrow
direction
","['PhoneGap', 'Xcode', 'iOS']",['iOS'],8,"mhykol
sunbinbrother
mmitjans
akinwale
sznur
pvmagacho
m.wilson
George.Mays",1,m.wilson,2592000000,[300.0],['m.wilson'],"competition
task
overview
randivoo
ipad
app
make
ui
update
please
see
detail
screen
screen
screen
except
home
screen
touch
advanced
another
screen
second
show
prompt
asks
user
time
countdown
display
many
second
leave
timer
get
zero
information
enter
user
email
address
registration
information
name
company
etc
retain
cleared
app
go
back
home
screen
simple
mock
arrow
direction
qr
scan
screen
arrow
point
camera
arrow
use
indicate
camera
location
always
point
camera
regardless
ipad
orientation
camera
leave
right
side
git
want
encourage
use
git
git
hub
code
dump
include
directory
commit
change
locally
use
command
commit
change
git
commit
final
commit
submit
zip
code
source
code
dump
provide
project
forum
technology
overview
ipad
io
phonegap
xcode
documentation
provide
register
download
code
document
challenge
forum
"
30044537,0,"hercules
university
android
app
university
base
drm
config
url
",['Android'],['Android'],7,"akinwale
kinfkong
mhykol
hnuljy
sunbinbrother
mayank2103
Button-JC",1,Button-JC,2592000000,[150.0],['Button-JC'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
right
drm
configuration
load
xml
file
loaddrmconfiguration
url
statically
define
quantumactivity
make
little
dynamic
format
host
version
partner
environment
host
configure
default
version
configure
default
partner
university
name
store
partner
already
analytics
configuration
environment
one
dev
stage
prod
depend
target
final
url
look
something
like
emerson
http
please
make
sure
clean
install
upgrade
work
expect
"
30044530,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
tcreskin",1,akinwale,2592000000,[75.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
30044477,1,"hercules
pcdvr
android
app
crash
",['Android'],['Android'],2,"akinwale
sunbinbrother",1,akinwale,2592000000,[100.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
note
please
also
ensure
test
image
videos
business
appropriate
professional
mildly
inappropriate
content
upload
recently
ensure
keep
happen
note
submit
readme
describe
condition
crash
occur
description
fix
crash
detail
http
"
